Z,Groen et al,Schmitt et al,Simulation (extended cermide),Simulation (hairpin ceramide)
-1.5292,-5.2348,-1.7385,15.153,26.489
-1.5291,-5.2336,-1.7385,15.147,26.455
-1.529,-5.2325,-1.7385,15.14,26.421
-1.5289,-5.2313,-1.7385,15.134,26.387
-1.5288,-5.2301,-1.7385,15.128,26.353
-1.5287,-5.2289,-1.7385,15.122,26.319
-1.5286,-5.2278,-1.7386,15.115,26.286
-1.5285,-5.2266,-1.7386,15.109,26.252
-1.5284,-5.2254,-1.7386,15.103,26.218
-1.5283,-5.2243,-1.7386,15.097,26.184
-1.5282,-5.2231,-1.7386,15.09,26.15
-1.5281,-5.2219,-1.7386,15.084,26.116
-1.528,-5.2207,-1.7386,15.078,26.082
-1.5279,-5.2196,-1.7387,15.072,26.048
-1.5278,-5.2184,-1.7387,15.065,26.014
-1.5277,-5.2172,-1.7387,15.059,25.98
-1.5276,-5.216,-1.7387,15.053,25.946
-1.5275,-5.2149,-1.7387,15.047,25.913
-1.5274,-5.2137,-1.7387,15.04,25.879
-1.5273,-5.2125,-1.7387,15.034,25.845
-1.5272,-5.2114,-1.7387,15.028,25.811
-1.5271,-5.2102,-1.7388,15.021,25.777
-1.527,-5.209,-1.7388,15.015,25.743
-1.5269,-5.2078,-1.7388,15.009,25.709
-1.5268,-5.2067,-1.7388,15.003,25.675
-1.5267,-5.2055,-1.7388,14.996,25.641
-1.5266,-5.2043,-1.7388,14.99,25.607
-1.5265,-5.2031,-1.7388,14.984,25.573
-1.5264,-5.202,-1.7388,14.978,25.539
-1.5263,-5.2008,-1.7389,14.971,25.506
-1.5262,-5.1996,-1.7389,14.965,25.472
-1.5261,-5.1985,-1.7389,14.959,25.438
-1.526,-5.1973,-1.7389,14.953,25.404
-1.5259,-5.1961,-1.7389,14.946,25.37
-1.5258,-5.1949,-1.7389,14.94,25.336
-1.5257,-5.1938,-1.7389,14.934,25.302
-1.5256,-5.1926,-1.7389,14.928,25.268
-1.5255,-5.1914,-1.739,14.921,25.234
-1.5254,-5.1903,-1.739,14.915,25.2
-1.5253,-5.1891,-1.739,14.909,25.195
-1.5252,-5.1879,-1.739,14.903,25.201
-1.5251,-5.1867,-1.739,14.896,25.208
-1.525,-5.1856,-1.739,14.89,25.214
-1.5249,-5.1844,-1.739,14.884,25.22
-1.5248,-5.1832,-1.739,14.878,25.227
-1.5247,-5.182,-1.7391,14.871,25.233
-1.5246,-5.1809,-1.7391,14.865,25.24
-1.5245,-5.1797,-1.7391,14.859,25.246
-1.5244,-5.1785,-1.7391,14.853,25.253
-1.5243,-5.1774,-1.7391,14.846,25.259
-1.5242,-5.1762,-1.7391,14.84,25.265
-1.5241,-5.175,-1.7391,14.834,25.272
-1.524,-5.1738,-1.7391,14.827,25.278
-1.5239,-5.1727,-1.7392,14.821,25.285
-1.5238,-5.1715,-1.7392,14.815,25.291
-1.5237,-5.1703,-1.7392,14.809,25.298
-1.5236,-5.1691,-1.7392,14.802,25.304
-1.5235,-5.168,-1.7392,14.796,25.31
-1.5234,-5.1668,-1.7392,14.79,25.317
-1.5233,-5.1656,-1.7392,14.784,25.323
-1.5232,-5.1645,-1.7392,14.777,25.33
-1.5231,-5.1633,-1.7393,14.771,25.336
-1.523,-5.1621,-1.7393,14.765,25.343
-1.5229,-5.1609,-1.7393,14.759,25.349
-1.5228,-5.1598,-1.7393,14.752,25.355
-1.5227,-5.1586,-1.7393,14.746,25.362
-1.5226,-5.1574,-1.7393,14.74,25.368
-1.5225,-5.1562,-1.7393,14.733,25.375
-1.5224,-5.1551,-1.7393,14.727,25.381
-1.5223,-5.1539,-1.7394,14.72,25.388
-1.5222,-5.1527,-1.7394,14.714,25.394
-1.5221,-5.1516,-1.7394,14.707,25.4
-1.522,-5.1504,-1.7394,14.7,25.407
-1.5219,-5.1492,-1.7394,14.694,25.413
-1.5218,-5.148,-1.7394,14.687,25.42
-1.5217,-5.1469,-1.7394,14.68,25.426
-1.5216,-5.1457,-1.7394,14.674,25.433
-1.5215,-5.1445,-1.7395,14.667,25.439
-1.5214,-5.1434,-1.7395,14.661,25.446
-1.5213,-5.1429,-1.7395,14.654,25.452
-1.5212,-5.1429,-1.7395,14.647,25.458
-1.5211,-5.1429,-1.7395,14.641,25.465
-1.521,-5.1429,-1.7395,14.634,25.471
-1.5209,-5.1429,-1.7395,14.628,25.478
-1.5208,-5.1429,-1.7396,14.621,25.484
-1.5207,-5.1429,-1.7396,14.614,25.491
-1.5206,-5.1429,-1.7396,14.608,25.497
-1.5205,-5.1429,-1.7396,14.601,25.503
-1.5204,-5.1429,-1.7396,14.595,25.51
-1.5203,-5.1429,-1.7396,14.588,25.516
-1.5202,-5.1429,-1.7396,14.581,25.523
-1.5201,-5.1429,-1.7396,14.575,25.529
-1.52,-5.1429,-1.7397,14.568,25.536
-1.5199,-5.1429,-1.7397,14.561,25.542
-1.5198,-5.1429,-1.7397,14.555,25.548
-1.5197,-5.1429,-1.7397,14.548,25.555
-1.5196,-5.1429,-1.7397,14.542,25.561
-1.5195,-5.1429,-1.7397,14.535,25.568
-1.5194,-5.1429,-1.7397,14.528,25.574
-1.5193,-5.143,-1.7397,14.522,25.581
-1.5192,-5.143,-1.7398,14.515,25.587
-1.5191,-5.143,-1.7398,14.509,25.593
-1.519,-5.143,-1.7398,14.502,25.6
-1.5189,-5.143,-1.7398,14.495,25.606
-1.5188,-5.143,-1.7398,14.489,25.613
-1.5187,-5.143,-1.7398,14.482,25.619
-1.5186,-5.143,-1.7398,14.476,25.626
-1.5185,-5.143,-1.7398,14.469,25.632
-1.5184,-5.143,-1.7399,14.462,25.638
-1.5183,-5.143,-1.7399,14.456,25.645
-1.5182,-5.143,-1.7399,14.449,25.651
-1.5181,-5.143,-1.7399,14.442,25.658
-1.518,-5.143,-1.7399,14.436,25.664
-1.5179,-5.143,-1.7399,14.429,25.671
-1.5178,-5.143,-1.7399,14.423,25.677
-1.5177,-5.143,-1.7399,14.416,25.684
-1.5176,-5.143,-1.74,14.409,25.69
-1.5175,-5.143,-1.74,14.403,25.696
-1.5174,-5.143,-1.74,14.396,25.703
-1.5173,-5.143,-1.74,14.39,25.709
-1.5172,-5.143,-1.74,14.383,25.716
-1.5171,-5.1431,-1.74,14.376,25.722
-1.517,-5.1431,-1.74,14.37,25.729
-1.5169,-5.1431,-1.74,14.363,25.735
-1.5168,-5.1431,-1.7401,14.356,25.741
-1.5167,-5.1431,-1.7401,14.35,25.748
-1.5166,-5.1431,-1.7401,14.343,25.754
-1.5165,-5.1431,-1.7401,14.337,25.761
-1.5164,-5.1431,-1.7401,14.33,25.767
-1.5163,-5.1431,-1.7401,14.323,25.774
-1.5162,-5.1431,-1.7401,14.317,25.78
-1.5161,-5.1431,-1.7401,14.31,25.786
-1.516,-5.1431,-1.7402,14.304,25.793
-1.5159,-5.1431,-1.7402,14.297,25.799
-1.5158,-5.1431,-1.7402,14.29,25.806
-1.5157,-5.1431,-1.7402,14.284,25.812
-1.5156,-5.1431,-1.7402,14.277,25.819
-1.5155,-5.1431,-1.7402,14.271,25.825
-1.5154,-5.1431,-1.7402,14.264,25.831
-1.5153,-5.1431,-1.7402,14.257,25.838
-1.5152,-5.1431,-1.7403,14.251,25.844
-1.5151,-5.1431,-1.7403,14.244,25.851
-1.515,-5.1431,-1.7403,14.237,25.857
-1.5149,-5.1432,-1.7403,14.231,25.864
-1.5148,-5.1432,-1.7403,14.224,25.87
-1.5147,-5.1432,-1.7403,14.218,25.876
-1.5146,-5.1432,-1.7403,14.211,25.883
-1.5145,-5.1432,-1.7403,14.204,25.889
-1.5144,-5.1432,-1.7404,14.198,25.896
-1.5143,-5.1432,-1.7404,14.191,25.902
-1.5142,-5.1432,-1.7404,14.185,25.909
-1.5141,-5.1432,-1.7404,14.178,25.915
-1.514,-5.1432,-1.7404,14.171,25.922
-1.5139,-5.1432,-1.7404,14.165,25.928
-1.5138,-5.1432,-1.7404,14.158,25.934
-1.5137,-5.1432,-1.7405,14.152,25.941
-1.5136,-5.1432,-1.7405,14.145,25.947
-1.5135,-5.1432,-1.7405,14.138,25.954
-1.5134,-5.1432,-1.7405,14.132,25.96
-1.5133,-5.1432,-1.7405,14.125,25.967
-1.5132,-5.1432,-1.7405,14.118,25.973
-1.5131,-5.1432,-1.7405,14.112,25.979
-1.513,-5.1432,-1.7405,14.105,25.986
-1.5129,-5.1432,-1.7406,14.099,25.992
-1.5128,-5.1432,-1.7406,14.092,25.999
-1.5127,-5.1433,-1.7406,14.085,26.005
-1.5126,-5.1433,-1.7406,14.079,26.012
-1.5125,-5.1433,-1.7406,14.072,26.018
-1.5124,-5.1433,-1.7406,14.066,26.024
-1.5123,-5.1433,-1.7406,14.059,26.031
-1.5122,-5.1433,-1.7406,14.052,26.037
-1.5121,-5.1433,-1.7407,14.046,26.044
-1.512,-5.1433,-1.7407,14.039,26.05
-1.5119,-5.1433,-1.7407,14.033,26.057
-1.5118,-5.1433,-1.7407,14.026,26.063
-1.5117,-5.1433,-1.7407,14.019,26.065
-1.5116,-5.1433,-1.7407,14.013,26.064
-1.5115,-5.1433,-1.7407,14.006,26.062
-1.5114,-5.1433,-1.7407,13.999,26.061
-1.5113,-5.1433,-1.7408,13.993,26.059
-1.5112,-5.1433,-1.7408,13.986,26.057
-1.5111,-5.1433,-1.7408,13.98,26.056
-1.511,-5.1433,-1.7408,13.973,26.054
-1.5109,-5.1433,-1.7408,13.966,26.053
-1.5108,-5.1433,-1.7408,13.96,26.051
-1.5107,-5.1433,-1.7408,13.953,26.049
-1.5106,-5.1433,-1.7408,13.947,26.048
-1.5105,-5.1434,-1.7409,13.94,26.046
-1.5104,-5.1434,-1.7409,13.933,26.044
-1.5103,-5.1434,-1.7409,13.927,26.043
-1.5102,-5.1434,-1.7409,13.92,26.041
-1.5101,-5.1434,-1.7409,13.914,26.04
-1.51,-5.1434,-1.7409,13.907,26.038
-1.5099,-5.1434,-1.7409,13.9,26.036
-1.5098,-5.1434,-1.7409,13.894,26.035
-1.5097,-5.1434,-1.741,13.887,26.033
-1.5096,-5.1434,-1.741,13.88,26.032
-1.5095,-5.1434,-1.741,13.874,26.03
-1.5094,-5.1434,-1.741,13.867,26.028
-1.5093,-5.1434,-1.741,13.861,26.027
-1.5092,-5.1434,-1.741,13.855,26.025
-1.5091,-5.1434,-1.741,13.855,26.023
-1.509,-5.1434,-1.741,13.856,26.022
-1.5089,-5.1434,-1.7411,13.857,26.02
-1.5088,-5.1434,-1.7411,13.857,26.019
-1.5087,-5.1434,-1.7411,13.858,26.017
-1.5086,-5.1434,-1.7411,13.858,26.015
-1.5085,-5.1434,-1.7411,13.859,26.014
-1.5084,-5.1434,-1.7411,13.86,26.012
-1.5083,-5.1434,-1.7411,13.86,26.011
-1.5082,-5.1435,-1.7411,13.861,26.009
-1.5081,-5.1435,-1.7412,13.861,26.007
-1.508,-5.1435,-1.7412,13.862,26.006
-1.5079,-5.1435,-1.7412,13.863,26.004
-1.5078,-5.1435,-1.7412,13.863,26.003
-1.5077,-5.1435,-1.7412,13.864,26.001
-1.5076,-5.1435,-1.7412,13.864,25.999
-1.5075,-5.1435,-1.7412,13.865,25.998
-1.5074,-5.1435,-1.7413,13.865,25.996
-1.5073,-5.1435,-1.7413,13.866,25.994
-1.5072,-5.1435,-1.7413,13.867,25.993
-1.5071,-5.1435,-1.7413,13.867,25.991
-1.507,-5.1435,-1.7413,13.868,25.99
-1.5069,-5.1435,-1.7413,13.868,25.988
-1.5068,-5.1435,-1.7413,13.869,25.986
-1.5067,-5.1435,-1.7413,13.87,25.985
-1.5066,-5.1435,-1.7414,13.87,25.983
-1.5065,-5.1435,-1.7414,13.871,25.982
-1.5064,-5.1435,-1.7414,13.871,25.98
-1.5063,-5.1435,-1.7414,13.872,25.978
-1.5062,-5.1435,-1.7414,13.873,25.977
-1.5061,-5.1435,-1.7414,13.873,25.975
-1.506,-5.1436,-1.7414,13.874,25.973
-1.5059,-5.1436,-1.7414,13.874,25.972
-1.5058,-5.1436,-1.7415,13.875,25.97
-1.5057,-5.1436,-1.7415,13.876,25.969
-1.5056,-5.1436,-1.7415,13.876,25.967
-1.5055,-5.1436,-1.7415,13.877,25.965
-1.5054,-5.1436,-1.7415,13.877,25.964
-1.5053,-5.1436,-1.7415,13.878,25.962
-1.5052,-5.1436,-1.7415,13.879,25.961
-1.5051,-5.1436,-1.7415,13.879,25.959
-1.505,-5.1436,-1.7416,13.88,25.957
-1.5049,-5.1436,-1.7416,13.88,25.956
-1.5048,-5.1436,-1.7416,13.881,25.954
-1.5047,-5.1436,-1.7416,13.882,25.953
-1.5046,-5.1436,-1.7416,13.882,25.951
-1.5045,-5.1436,-1.7416,13.883,25.949
-1.5044,-5.1436,-1.7416,13.883,25.948
-1.5043,-5.1436,-1.7416,13.884,25.946
-1.5042,-5.1436,-1.7417,13.885,25.944
-1.5041,-5.1436,-1.7417,13.885,25.943
-1.504,-5.1436,-1.7417,13.886,25.941
-1.5039,-5.1436,-1.7417,13.886,25.94
-1.5038,-5.1437,-1.7417,13.887,25.938
-1.5037,-5.1437,-1.7417,13.888,25.936
-1.5036,-5.1437,-1.7417,13.888,25.935
-1.5035,-5.1437,-1.7417,13.889,25.933
-1.5034,-5.1437,-1.7418,13.889,25.932
-1.5033,-5.1437,-1.7432,13.89,25.93
-1.5032,-5.1437,-1.7453,13.891,25.928
-1.5031,-5.1437,-1.7475,13.891,25.927
-1.503,-5.1437,-1.7496,13.892,25.925
-1.5029,-5.1437,-1.7518,13.892,25.923
-1.5028,-5.1437,-1.754,13.893,25.922
-1.5027,-5.1437,-1.7561,13.894,25.92
-1.5026,-5.1437,-1.7583,13.894,25.919
-1.5025,-5.1437,-1.7604,13.895,25.917
-1.5024,-5.1437,-1.7626,13.895,25.915
-1.5023,-5.1437,-1.7648,13.896,25.914
-1.5022,-5.1437,-1.7669,13.897,25.912
-1.5021,-5.1437,-1.7691,13.897,25.911
-1.502,-5.1437,-1.7712,13.898,25.909
-1.5019,-5.1437,-1.7734,13.898,25.907
-1.5018,-5.1437,-1.7756,13.899,25.906
-1.5017,-5.1437,-1.7777,13.899,25.904
-1.5016,-5.1438,-1.7799,13.9,25.903
-1.5015,-5.1438,-1.782,13.901,25.901
-1.5014,-5.1438,-1.7842,13.901,25.899
-1.5013,-5.1438,-1.7864,13.902,25.898
-1.5012,-5.1438,-1.7885,13.902,25.896
-1.5011,-5.1438,-1.7907,13.903,25.894
-1.501,-5.1438,-1.7928,13.904,25.893
-1.5009,-5.1438,-1.795,13.904,25.891
-1.5008,-5.1438,-1.7972,13.905,25.89
-1.5007,-5.1438,-1.7993,13.905,25.888
-1.5006,-5.1438,-1.8015,13.906,25.886
-1.5005,-5.1438,-1.8037,13.907,25.885
-1.5004,-5.1438,-1.8058,13.907,25.883
-1.5003,-5.1438,-1.808,13.908,25.882
-1.5002,-5.1438,-1.8101,13.908,25.88
-1.5001,-5.1438,-1.8123,13.909,25.878
-1.5,-5.1438,-1.8145,13.91,25.877
-1.4999,-5.1438,-1.8166,13.91,25.875
-1.4998,-5.1438,-1.8188,13.911,25.873
-1.4997,-5.1438,-1.8209,13.911,25.872
-1.4996,-5.1438,-1.8231,13.912,25.87
-1.4995,-5.1438,-1.8253,13.913,25.869
-1.4994,-5.1439,-1.8274,13.913,25.867
-1.4993,-5.1439,-1.8296,13.914,25.865
-1.4992,-5.1439,-1.8317,13.914,25.864
-1.4991,-5.1439,-1.8339,13.915,25.862
-1.499,-5.1439,-1.8361,13.916,25.861
-1.4989,-5.1439,-1.8382,13.916,25.859
-1.4988,-5.1439,-1.8404,13.917,25.857
-1.4987,-5.1439,-1.8425,13.917,25.856
-1.4986,-5.1439,-1.8447,13.918,25.854
-1.4985,-5.1439,-1.8469,13.919,25.852
-1.4984,-5.1439,-1.849,13.919,25.851
-1.4983,-5.1439,-1.8512,13.92,25.849
-1.4982,-5.1439,-1.8534,13.92,25.848
-1.4981,-5.1439,-1.8555,13.921,25.848
-1.498,-5.1439,-1.8577,13.922,25.853
-1.4979,-5.1439,-1.8598,13.922,25.857
-1.4978,-5.1439,-1.862,13.923,25.862
-1.4977,-5.1439,-1.8642,13.923,25.867
-1.4976,-5.1439,-1.8663,13.924,25.871
-1.4975,-5.1439,-1.8685,13.925,25.876
-1.4974,-5.1439,-1.8706,13.925,25.881
-1.4973,-5.1439,-1.8728,13.926,25.886
-1.4972,-5.144,-1.875,13.926,25.89
-1.4971,-5.144,-1.8771,13.927,25.895
-1.497,-5.144,-1.8793,13.928,25.9
-1.4969,-5.144,-1.8814,13.928,25.904
-1.4968,-5.144,-1.8836,13.929,25.909
-1.4967,-5.144,-1.8858,13.929,25.914
-1.4966,-5.144,-1.8879,13.93,25.918
-1.4965,-5.144,-1.8901,13.931,25.923
-1.4964,-5.144,-1.8922,13.931,25.928
-1.4963,-5.144,-1.8944,13.932,25.933
-1.4962,-5.144,-1.8966,13.932,25.937
-1.4961,-5.144,-1.8987,13.933,25.942
-1.496,-5.144,-1.9009,13.933,25.947
-1.4959,-5.144,-1.9031,13.934,25.951
-1.4958,-5.144,-1.9052,13.932,25.956
-1.4957,-5.144,-1.9074,13.927,25.961
-1.4956,-5.144,-1.9095,13.923,25.966
-1.4955,-5.144,-1.9117,13.918,25.97
-1.4954,-5.144,-1.9139,13.913,25.975
-1.4953,-5.144,-1.916,13.908,25.98
-1.4952,-5.144,-1.9182,13.904,25.984
-1.4951,-5.144,-1.9203,13.899,25.989
-1.495,-5.144,-1.9225,13.894,25.994
-1.4949,-5.1441,-1.9247,13.889,25.998
-1.4948,-5.1441,-1.9268,13.885,26.003
-1.4947,-5.1441,-1.929,13.88,26.008
-1.4946,-5.1441,-1.9311,13.875,26.013
-1.4945,-5.1441,-1.9333,13.87,26.017
-1.4944,-5.1441,-1.9355,13.866,26.022
-1.4943,-5.1441,-1.9376,13.861,26.027
-1.4942,-5.1441,-1.9398,13.856,26.031
-1.4941,-5.1441,-1.9419,13.851,26.036
-1.494,-5.1441,-1.9441,13.847,26.041
-1.4939,-5.1441,-1.9463,13.842,26.045
-1.4938,-5.1441,-1.9484,13.837,26.05
-1.4937,-5.1441,-1.9506,13.832,26.055
-1.4936,-5.1441,-1.9527,13.828,26.06
-1.4935,-5.1441,-1.9549,13.823,26.064
-1.4934,-5.1441,-1.9571,13.818,26.069
-1.4933,-5.1441,-1.9592,13.813,26.074
-1.4932,-5.1441,-1.9614,13.809,26.078
-1.4931,-5.1441,-1.9636,13.804,26.083
-1.493,-5.1441,-1.9657,13.799,26.088
-1.4929,-5.1441,-1.9679,13.794,26.093
-1.4928,-5.1441,-1.97,13.79,26.097
-1.4927,-5.1442,-1.9722,13.785,26.102
-1.4926,-5.1442,-1.9744,13.78,26.107
-1.4925,-5.1442,-1.9765,13.775,26.111
-1.4924,-5.1442,-1.9787,13.771,26.116
-1.4923,-5.1442,-1.9808,13.766,26.121
-1.4922,-5.1442,-1.983,13.761,26.125
-1.4921,-5.1442,-1.9852,13.756,26.13
-1.492,-5.1442,-1.9873,13.752,26.135
-1.4919,-5.1442,-1.9895,13.747,26.14
-1.4918,-5.1442,-1.9916,13.742,26.144
-1.4917,-5.1442,-1.9938,13.737,26.149
-1.4916,-5.1442,-1.996,13.733,26.154
-1.4915,-5.1442,-1.9981,13.728,26.158
-1.4914,-5.1442,-2.0003,13.723,26.163
-1.4913,-5.1442,-2.0024,13.719,26.168
-1.4912,-5.1442,-2.0046,13.714,26.172
-1.4911,-5.1442,-2.0068,13.709,26.177
-1.491,-5.1442,-2.0089,13.704,26.182
-1.4909,-5.1442,-2.0111,13.7,26.187
-1.4908,-5.1442,-2.0133,13.695,26.191
-1.4907,-5.1442,-2.0154,13.69,26.196
-1.4906,-5.1442,-2.0176,13.685,26.201
-1.4905,-5.1443,-2.0197,13.681,26.205
-1.4904,-5.1443,-2.0219,13.676,26.21
-1.4903,-5.1443,-2.0241,13.671,26.215
-1.4902,-5.1443,-2.0262,13.666,26.22
-1.4901,-5.1443,-2.0284,13.662,26.224
-1.49,-5.1443,-2.0305,13.657,26.229
-1.4899,-5.1443,-2.0327,13.652,26.234
-1.4898,-5.1443,-2.0349,13.647,26.238
-1.4897,-5.1443,-2.037,13.643,26.243
-1.4896,-5.1443,-2.0392,13.638,26.248
-1.4895,-5.1443,-2.0413,13.633,26.252
-1.4894,-5.1443,-2.0435,13.628,26.257
-1.4893,-5.1443,-2.0457,13.624,26.262
-1.4892,-5.1443,-2.0478,13.619,26.267
-1.4891,-5.1443,-2.05,13.614,26.271
-1.489,-5.1443,-2.0521,13.609,26.276
-1.4889,-5.1443,-2.0543,13.605,26.281
-1.4888,-5.1443,-2.0565,13.6,26.285
-1.4887,-5.1443,-2.0586,13.595,26.29
-1.4886,-5.1443,-2.0608,13.59,26.295
-1.4885,-5.1443,-2.0629,13.586,26.299
-1.4884,-5.1443,-2.0651,13.581,26.304
-1.4883,-5.1444,-2.0673,13.576,26.309
-1.4882,-5.1444,-2.0694,13.571,26.314
-1.4881,-5.1444,-2.0716,13.567,26.318
-1.488,-5.1444,-2.0738,13.562,26.323
-1.4879,-5.1444,-2.0759,13.557,26.328
-1.4878,-5.1444,-2.0781,13.552,26.332
-1.4877,-5.1444,-2.0802,13.548,26.337
-1.4876,-5.1444,-2.0824,13.543,26.342
-1.4875,-5.1444,-2.0846,13.538,26.347
-1.4874,-5.1444,-2.0867,13.533,26.351
-1.4873,-5.1444,-2.0889,13.529,26.356
-1.4872,-5.1444,-2.091,13.524,26.361
-1.4871,-5.1444,-2.0932,13.519,26.365
-1.487,-5.1444,-2.0954,13.515,26.37
-1.4869,-5.1444,-2.0975,13.51,26.375
-1.4868,-5.1444,-2.0997,13.505,26.379
-1.4867,-5.1444,-2.1018,13.5,26.384
-1.4866,-5.1444,-2.104,13.496,26.389
-1.4865,-5.1444,-2.1062,13.491,26.394
-1.4864,-5.1444,-2.1083,13.486,26.398
-1.4863,-5.1444,-2.1105,13.481,26.403
-1.4862,-5.1444,-2.1126,13.477,26.408
-1.4861,-5.1445,-2.1148,13.472,26.412
-1.486,-5.1445,-2.117,13.467,26.417
-1.4859,-5.1445,-2.1191,13.462,26.422
-1.4858,-5.1445,-2.1213,13.458,26.426
-1.4857,-5.1445,-2.1235,13.453,26.431
-1.4856,-5.1445,-2.1256,13.448,26.436
-1.4855,-5.1445,-2.1278,13.443,26.441
-1.4854,-5.1445,-2.1299,13.439,26.445
-1.4853,-5.1445,-2.1321,13.434,26.45
-1.4852,-5.1445,-2.1343,13.429,26.455
-1.4851,-5.1445,-2.1364,13.424,26.459
-1.485,-5.1445,-2.1386,13.42,26.464
-1.4849,-5.1445,-2.1407,13.415,26.469
-1.4848,-5.1445,-2.1429,13.41,26.474
-1.4847,-5.1445,-2.1451,13.405,26.478
-1.4846,-5.1445,-2.1472,13.401,26.483
-1.4845,-5.1445,-2.1494,13.396,26.486
-1.4844,-5.1445,-2.1515,13.391,26.479
-1.4843,-5.1445,-2.1537,13.386,26.472
-1.4842,-5.1445,-2.1559,13.382,26.465
-1.4841,-5.1445,-2.158,13.377,26.458
-1.484,-5.1445,-2.1602,13.372,26.451
-1.4839,-5.1446,-2.1623,13.367,26.444
-1.4838,-5.1446,-2.1645,13.363,26.437
-1.4837,-5.1446,-2.1667,13.358,26.43
-1.4836,-5.1446,-2.1688,13.353,26.423
-1.4835,-5.1446,-2.171,13.348,26.416
-1.4834,-5.1446,-2.1731,13.344,26.408
-1.4833,-5.1446,-2.1753,13.339,26.401
-1.4832,-5.1446,-2.1775,13.334,26.394
-1.4831,-5.1446,-2.1796,13.329,26.387
-1.483,-5.1446,-2.1818,13.325,26.38
-1.4829,-5.1446,-2.184,13.32,26.373
-1.4828,-5.1446,-2.1861,13.315,26.366
-1.4827,-5.1446,-2.1883,13.31,26.359
-1.4826,-5.1446,-2.1904,13.306,26.352
-1.4825,-5.1446,-2.1926,13.301,26.345
-1.4824,-5.1446,-2.1948,13.285,26.338
-1.4823,-5.1446,-2.1969,13.269,26.33
-1.4822,-5.1446,-2.1991,13.254,26.323
-1.4821,-5.1446,-2.2012,13.238,26.316
-1.482,-5.1446,-2.2034,13.222,26.309
-1.4819,-5.1446,-2.2056,13.206,26.302
-1.4818,-5.1446,-2.2077,13.19,26.295
-1.4817,-5.1446,-2.2099,13.175,26.288
-1.4816,-5.1447,-2.212,13.159,26.281
-1.4815,-5.1447,-2.2142,13.143,26.274
-1.4814,-5.1447,-2.2164,13.127,26.267
-1.4813,-5.1447,-2.2185,13.111,26.26
-1.4812,-5.1447,-2.2207,13.095,26.252
-1.4811,-5.1447,-2.2228,13.08,26.245
-1.481,-5.1447,-2.225,13.064,26.238
-1.4809,-5.1447,-2.2272,13.048,26.231
-1.4808,-5.1447,-2.2293,13.032,26.224
-1.4807,-5.1447,-2.2315,13.016,26.217
-1.4806,-5.1447,-2.2337,13.001,26.21
-1.4805,-5.1447,-2.2358,12.985,26.203
-1.4804,-5.1447,-2.238,12.969,26.196
-1.4803,-5.1447,-2.2401,12.953,26.189
-1.4802,-5.1447,-2.2423,12.937,26.182
-1.4801,-5.1447,-2.2445,12.922,26.175
-1.48,-5.1447,-2.2466,12.906,26.167
-1.4799,-5.1447,-2.2488,12.89,26.16
-1.4798,-5.1447,-2.2509,12.874,26.153
-1.4797,-5.1447,-2.2532,12.858,26.146
-1.4796,-5.1447,-2.2555,12.842,26.139
-1.4795,-5.1447,-2.2579,12.827,26.132
-1.4794,-5.1448,-2.2602,12.811,26.125
-1.4793,-5.1448,-2.2625,12.795,26.118
-1.4792,-5.1448,-2.2648,12.779,26.111
-1.4791,-5.1448,-2.2671,12.763,26.104
-1.479,-5.1448,-2.2694,12.748,26.097
-1.4789,-5.1448,-2.2717,12.732,26.089
-1.4788,-5.1448,-2.2741,12.716,26.082
-1.4787,-5.1448,-2.2764,12.7,26.075
-1.4786,-5.1448,-2.2787,12.684,26.068
-1.4785,-5.1448,-2.281,12.669,26.061
-1.4784,-5.1448,-2.2833,12.653,26.054
-1.4783,-5.1448,-2.2856,12.637,26.047
-1.4782,-5.1448,-2.2879,12.621,26.04
-1.4781,-5.1448,-2.2903,12.605,26.033
-1.478,-5.1448,-2.2926,12.589,26.026
-1.4779,-5.1448,-2.2949,12.574,26.019
-1.4778,-5.1448,-2.2972,12.558,26.011
-1.4777,-5.1448,-2.2995,12.542,26.004
-1.4776,-5.1448,-2.3018,12.526,25.997
-1.4775,-5.1448,-2.3041,12.51,25.99
-1.4774,-5.1448,-2.3065,12.495,25.983
-1.4773,-5.1448,-2.3088,12.479,25.976
-1.4772,-5.1449,-2.3111,12.463,25.969
-1.4771,-5.1449,-2.3134,12.447,25.962
-1.477,-5.1449,-2.3157,12.431,25.955
-1.4769,-5.1449,-2.318,12.416,25.948
-1.4768,-5.1449,-2.3203,12.4,25.941
-1.4767,-5.1449,-2.3227,12.384,25.933
-1.4766,-5.1449,-2.325,12.368,25.926
-1.4765,-5.1449,-2.3273,12.352,25.919
-1.4764,-5.1449,-2.3296,12.337,25.912
-1.4763,-5.1449,-2.3319,12.321,25.905
-1.4762,-5.1449,-2.3342,12.305,25.898
-1.4761,-5.1449,-2.3365,12.289,25.891
-1.476,-5.1449,-2.3389,12.273,25.884
-1.4759,-5.1449,-2.3412,12.257,25.877
-1.4758,-5.1449,-2.3435,12.242,25.87
-1.4757,-5.1449,-2.3458,12.226,25.863
-1.4756,-5.1449,-2.3481,12.21,25.855
-1.4755,-5.1449,-2.3504,12.194,25.848
-1.4754,-5.1449,-2.3527,12.178,25.841
-1.4753,-5.1449,-2.3551,12.163,25.834
-1.4752,-5.1449,-2.3574,12.147,25.827
-1.4751,-5.1449,-2.3597,12.131,25.82
